CHROM	POS	F1	F2	F3	M1	M2	M3
k141_7345028	1950	0	0	0	15	21	23
k141_7345028	1951	0	0	0	15	20	23
k141_7345028	1952	0	0	0	15	20	22
k141_7345028	1953	0	0	0	15	20	22
k141_7345028	1954	0	0	0	16	20	22
k141_7345028	1955	0	0	0	16	20	22
k141_7345028	1956	0	0	0	16	20	21
k141_7345028	1957	0	0	0	16	20	21
k141_7345028	1958	0	0	0	16	20	19
k141_7345028	1959	0	0	0	16	20	19
k141_7345028	1960	0	0	0	16	20	19
k141_7345028	1961	0	0	0	16	20	20
k141_7345028	1962	0	0	0	16	19	19
k141_7345028	1963	0	0	0	16	19	19
k141_7345028	1964	0	0	0	16	19	19
k141_7345028	1965	0	0	0	16	19	19
k141_7345028	1966	0	0	0	15	18	19
k141_7345028	1967	0	0	0	14	17	19
k141_7345028	1968	0	0	0	15	17	19
k141_7345028	1969	0	0	0	15	17	19
k141_7345028	1970	0	0	0	15	17	19
k141_7345028	1971	0	0	0	15	17	19
k141_7345028	1972	0	0	0	15	17	19
k141_7345028	1973	0	0	0	15	17	19
k141_7345028	1974	0	0	0	15	17	17
k141_7345028	1975	0	0	0	15	17	17
k141_7345028	1976	0	0	0	15	17	17
k141_7345028	1977	0	0	0	14	18	17
k141_7345028	1978	0	0	0	14	18	17
k141_7345028	1979	0	0	0	14	18	17
k141_7345028	1980	0	0	0	14	18	17
k141_7345028	1981	0	0	0	14	18	18
k141_7345028	1982	0	0	0	14	18	18
k141_7345028	1983	0	0	0	14	18	18
k141_7345028	1984	0	0	0	14	19	18
k141_7345028	1985	0	0	0	14	19	18
k141_7345028	1986	0	0	0	14	19	20
k141_7345028	1987	0	0	0	14	19	20
k141_7345028	1988	0	0	0	14	19	20
k141_7345028	1989	0	0	0	14	19	20
k141_7345028	1990	0	0	0	14	20	20
k141_7345028	1991	0	0	0	14	21	20
k141_7345028	1992	0	0	0	14	21	20
k141_7345028	1993	0	0	0	14	22	19
k141_7345028	1994	0	0	0	14	22	19
k141_7345028	1995	0	0	0	14	22	19
k141_7345028	1996	0	0	0	14	22	19
k141_7345028	1997	0	0	0	13	22	17
k141_7345028	1998	0	0	0	13	23	17
k141_7345028	1999	0	0	0	13	23	17
k141_7345028	2000	0	0	0	13	23	17
k141_7345028	2001	0	0	0	13	23	17
k141_7345028	2002	0	0	0	13	23	17
k141_7345028	2003	0	0	0	13	23	17
k141_7345028	2004	0	0	0	13	23	17
k141_7345028	2005	0	0	0	12	22	17
k141_7345028	2006	0	0	0	11	22	17
k141_7345028	2007	0	0	0	11	22	17
k141_7345028	2008	0	0	0	11	22	17
k141_7345028	2009	0	0	0	11	22	17
k141_7345028	2010	0	0	0	11	22	17
k141_7345028	2011	0	0	0	11	22	17
k141_7345028	2012	0	0	0	11	22	17
k141_7345028	2013	0	0	0	11	22	17
k141_7345028	2014	0	0	0	9	22	16
k141_7345028	2015	0	0	0	9	22	16
k141_7345028	2016	0	0	0	9	22	15
k141_7345028	2017	0	0	0	9	22	15
k141_7345028	2018	0	0	0	9	22	15
k141_7345028	2019	0	0	0	9	22	15
k141_7345028	2020	0	0	0	9	22	15
k141_7345028	2021	0	0	0	9	22	15
k141_7345028	2022	0	0	0	9	22	15
k141_7345028	2023	0	0	0	9	22	16
k141_7345028	2024	0	0	0	9	22	16
k141_7345028	2025	0	0	0	9	22	16
k141_7345028	2026	0	0	0	9	22	15
k141_7345028	2027	0	0	0	9	22	18
k141_7345028	2028	0	0	0	9	22	18
k141_7345028	2029	0	0	0	10	22	18
k141_7345028	2030	0	0	0	10	22	18
k141_7345028	2031	0	0	0	10	22	18
k141_7345028	2032	0	0	0	10	23	18
k141_7345028	2033	0	0	0	10	23	18
k141_7345028	2034	0	0	0	10	25	18
k141_7345028	2035	0	0	0	10	25	18
k141_7345028	2036	0	0	0	10	26	18
k141_7345028	2037	0	0	0	10	26	18
k141_7345028	2038	0	0	0	10	24	17
k141_7345028	2039	0	0	0	10	24	17
k141_7345028	2040	0	0	0	10	24	17
k141_7345028	2041	0	0	0	9	24	16
k141_7345028	2042	0	0	0	9	25	16
k141_7345028	2043	0	0	0	9	25	16
k141_7345028	2044	0	0	0	9	25	16
k141_7345028	2045	0	0	0	9	25	16
k141_7345028	2046	0	0	0	8	25	16
k141_7345028	2047	0	0	0	8	25	16
k141_7345028	2048	0	0	0	8	25	16
k141_7345028	2049	0	0	0	8	25	16
k141_7345028	2050	0	0	0	8	25	16
k141_7345028	2051	0	0	0	8	24	16
k141_7345028	2052	0	0	0	8	23	16
k141_7345028	2053	0	0	0	7	23	16
k141_7345028	2054	0	0	0	7	23	16
k141_7345028	2055	0	0	0	6	23	16
k141_7345028	2056	0	0	0	6	23	15
k141_7345028	2057	0	0	0	6	23	15
k141_7345028	2058	0	0	0	6	23	15
k141_7345028	2059	0	0	0	6	23	15
k141_7345028	2060	0	0	0	6	23	15
k141_7345028	2061	0	0	0	6	23	15
k141_7345028	2062	0	0	0	6	23	14
k141_7345028	2063	0	0	0	6	23	14
k141_7345028	2064	0	0	0	6	23	14
k141_7345028	2065	0	0	0	6	23	14
k141_7345028	2066	0	0	0	6	23	14
k141_7345028	2067	0	0	0	6	23	14
k141_7345028	2068	0	0	0	6	23	14
k141_7345028	2069	0	0	0	6	23	14
k141_7345028	2070	0	0	0	6	23	14
k141_7345028	2071	0	0	0	8	23	14
k141_7345028	2072	0	0	0	8	23	14
k141_7345028	2073	0	0	0	8	23	14
k141_7345028	2074	0	0	0	8	23	14
k141_7345028	2075	0	0	0	8	23	15
k141_7345028	2076	0	0	0	7	23	15
k141_7345028	2077	0	0	0	8	23	16
k141_7345028	2078	0	0	0	9	23	16
k141_7345028	2079	0	0	0	9	23	16
k141_7345028	2080	0	0	0	9	20	16
k141_7345028	2081	0	0	0	9	20	16
k141_7345028	2082	0	0	0	9	20	16
k141_7345028	2083	0	0	0	9	19	17
k141_7345028	2084	0	0	0	9	17	14
k141_7345028	2085	0	0	0	9	17	14
k141_7345028	2086	0	0	0	9	16	14
k141_7345028	2087	0	0	0	9	16	14
k141_7345028	2088	0	0	0	9	15	14
k141_7345028	2089	0	0	0	9	14	13
k141_7345028	2090	0	0	0	10	15	13
k141_7345028	2091	0	0	0	10	13	13
k141_7345028	2092	0	0	0	10	13	13
k141_7345028	2093	0	0	0	10	13	13
k141_7345028	2094	0	0	0	10	13	13
k141_7345028	2095	0	0	0	10	13	13
k141_7345028	2096	0	0	0	9	13	13
k141_7345028	2097	0	0	0	9	13	14
k141_7345028	2098	0	0	0	9	14	14
k141_7345028	2099	0	0	0	9	15	14
k141_7345028	2100	0	0	0	9	15	14
k141_7345028	2101	0	0	0	9	15	14
k141_7345028	2102	0	0	0	9	15	14
k141_7345028	2103	0	0	0	9	15	13
k141_7345028	2104	0	0	0	9	15	13
k141_7345028	2105	0	0	0	8	15	13
k141_7345028	2106	0	0	0	8	15	13
k141_7345028	2107	0	0	0	8	16	13
k141_7345028	2108	0	0	0	8	17	13
k141_7345028	2109	0	0	0	8	17	13
k141_7345028	2110	0	0	0	7	17	13
k141_7345028	2111	0	0	0	7	17	13
k141_7345028	2112	0	0	0	7	17	13
k141_7345028	2113	0	0	0	7	17	13
k141_7345028	2114	0	0	0	7	17	13
k141_7345028	2115	0	0	0	7	17	13
k141_7345028	2116	0	0	0	7	17	13
k141_7345028	2117	0	0	0	7	17	14
k141_7345028	2118	0	0	0	7	17	14
k141_7345028	2119	0	0	0	7	16	14
k141_7345028	2120	0	0	0	7	16	14
k141_7345028	2121	0	0	0	7	16	15
k141_7345028	2122	0	0	0	7	16	15
k141_7345028	2123	0	0	0	7	16	14
k141_7345028	2124	0	0	0	7	16	14
k141_7345028	2125	0	0	0	7	16	14
k141_7345028	2126	0	0	0	7	15	15
k141_7345028	2127	0	0	0	7	15	16
k141_7345028	2128	0	0	0	7	15	14
k141_7345028	2129	0	0	0	7	15	14
k141_7345028	2130	0	0	0	8	15	14
k141_7345028	2131	0	0	0	7	15	15
k141_7345028	2132	0	0	0	7	15	15
k141_7345028	2133	0	0	0	7	14	15
k141_7345028	2134	0	0	0	7	14	15
k141_7345028	2135	0	0	0	7	13	15
k141_7345028	2136	0	0	0	7	13	15
k141_7345028	2137	0	0	0	7	13	15
k141_7345028	2138	0	0	0	7	13	15
k141_7345028	2139	0	0	0	7	14	15
k141_7345028	2140	0	0	0	7	14	15
k141_7345028	2141	0	0	0	7	14	15
k141_7345028	2142	0	0	0	7	14	15
k141_7345028	2143	0	0	0	7	14	15
k141_7345028	2144	0	0	0	7	14	15
k141_7345028	2145	0	0	0	7	14	15
k141_7345028	2146	0	0	0	7	14	15
k141_7345028	2147	0	0	0	7	14	15
k141_7345028	2148	0	0	0	7	14	15
k141_7345028	2149	0	0	0	7	14	15
k141_7345028	2150	0	0	0	7	14	15
k141_7345028	2151	0	0	0	7	14	15
k141_7345028	2152	0	0	0	7	14	15
k141_7345028	2153	0	0	0	7	14	15
k141_7345028	2154	0	0	0	7	14	15
k141_7345028	2155	0	0	0	7	14	15
k141_7345028	2156	0	0	0	7	14	15
k141_7345028	2157	0	0	0	7	16	15
k141_7345028	2158	0	0	0	7	16	15
k141_7345028	2159	0	0	0	7	16	15
k141_7345028	2160	0	0	0	7	16	15
k141_7345028	2161	0	0	0	7	16	15
k141_7345028	2162	0	0	0	7	16	15
k141_7345028	2163	0	0	0	7	16	15
k141_7345028	2164	0	0	0	7	16	15
k141_7345028	2165	0	0	0	7	16	14
k141_7345028	2166	0	0	0	7	16	14
k141_7345028	2167	0	0	0	7	16	14
k141_7345028	2168	0	0	0	7	16	14
k141_7345028	2169	0	0	0	7	15	11
k141_7345028	2170	0	0	0	7	15	11
k141_7345028	2171	0	0	0	6	15	11
k141_7345028	2172	0	0	0	6	15	11
k141_7345028	2173	0	0	0	6	15	11
k141_7345028	2174	0	0	0	6	14	10
k141_7345028	2175	0	0	0	6	14	10
k141_7345028	2176	0	0	0	8	12	12
k141_7345028	2177	0	0	0	8	11	12
k141_7345028	2178	0	0	0	8	11	13
k141_7345028	2179	0	0	0	8	11	13
k141_7345028	2180	0	0	0	8	11	13
k141_7345028	2181	0	0	0	8	11	12
k141_7345028	2182	0	0	0	9	11	12
k141_7345028	2183	0	0	0	9	11	12
k141_7345028	2184	0	0	0	9	10	12
k141_7345028	2185	0	0	0	9	10	12
k141_7345028	2186	0	0	0	9	10	12
k141_7345028	2187	0	0	0	9	11	14
k141_7345028	2188	0	0	0	10	11	15
k141_7345028	2189	0	0	0	10	11	15
k141_7345028	2190	0	0	0	10	11	15
k141_7345028	2191	0	0	0	10	11	16
k141_7345028	2192	0	0	0	10	11	16
k141_7345028	2193	0	0	0	10	12	16
k141_7345028	2194	0	0	0	10	12	16
k141_7345028	2195	0	0	0	10	12	16
k141_7345028	2196	2	0	0	10	12	16
k141_7345028	2197	2	0	0	10	12	16
k141_7345028	2198	2	0	0	10	12	16
k141_7345028	2199	2	0	0	10	12	16
k141_7345028	2200	2	0	0	10	12	16
k141_7345028	2201	2	0	0	10	12	16
k141_7345028	2202	2	0	0	10	12	17
k141_7345028	2203	2	0	0	10	12	17
k141_7345028	2204	2	0	0	10	12	17
k141_7345028	2205	2	0	0	10	12	17
k141_7345028	2206	2	0	0	10	12	17
k141_7345028	2207	2	0	0	10	12	17
k141_7345028	2208	2	0	0	10	12	17
k141_7345028	2209	2	0	0	10	12	17
k141_7345028	2210	2	0	0	10	12	17
k141_7345028	2211	2	0	0	10	12	17
k141_7345028	2212	2	0	0	10	12	17
k141_7345028	2213	2	0	0	8	12	17
k141_7345028	2214	2	0	0	8	12	17
k141_7345028	2215	0	0	0	8	12	17
k141_7345028	2216	0	0	0	8	12	17
k141_7345028	2217	0	0	0	8	11	16
k141_7345028	2218	0	0	0	8	12	16
k141_7345028	2219	0	0	0	7	12	15
k141_7345028	2220	0	0	0	6	11	15
k141_7345028	2221	0	0	0	6	11	15
k141_7345028	2222	0	0	0	6	11	15
k141_7345028	2223	0	0	0	6	11	15
k141_7345028	2224	0	0	0	8	11	16
k141_7345028	2225	0	0	0	8	11	15
k141_7345028	2226	0	0	0	10	11	16
k141_7345028	2227	0	0	0	10	10	16
k141_7345028	2228	0	0	0	10	10	16
k141_7345028	2229	0	0	0	10	10	16
k141_7345028	2230	0	0	0	10	10	16
k141_7345028	2231	0	0	0	10	10	16
k141_7345028	2232	0	0	0	11	9	16
k141_7345028	2233	0	0	0	11	9	16
k141_7345028	2234	0	0	0	11	9	16
k141_7345028	2235	0	0	0	11	8	16
k141_7345028	2236	0	0	0	11	8	16
k141_7345028	2237	0	0	0	11	8	17
k141_7345028	2238	0	0	0	11	8	17
k141_7345028	2239	0	0	0	11	9	16
k141_7345028	2240	0	0	0	11	8	16
k141_7345028	2241	0	0	0	11	8	16
k141_7345028	2242	0	0	0	11	9	16
k141_7345028	2243	0	0	0	11	9	16
k141_7345028	2244	0	2	0	9	11	16
k141_7345028	2245	0	2	0	9	11	16
k141_7345028	2246	0	2	0	9	11	16
k141_7345028	2247	0	2	0	9	11	16
k141_7345028	2248	0	2	0	9	11	16
k141_7345028	2249	0	2	0	9	11	16
k141_7345028	2250	0	2	0	10	10	16
k141_7345028	2251	0	2	0	8	10	16
k141_7345028	2252	0	2	0	8	10	16
k141_7345028	2253	0	2	0	8	10	16
k141_7345028	2254	0	2	0	8	10	16
k141_7345028	2255	0	2	0	9	11	17
k141_7345028	2256	0	2	0	9	11	17
k141_7345028	2257	0	2	0	9	11	18
k141_7345028	2258	0	2	0	9	11	18
k141_7345028	2259	0	2	0	9	11	17
k141_7345028	2260	0	2	0	9	11	17
k141_7345028	2261	0	2	0	9	11	17
k141_7345028	2262	0	2	0	9	11	17
k141_7345028	2263	0	0	0	9	10	16
k141_7345028	2264	0	0	0	9	11	18
k141_7345028	2265	0	0	0	9	10	18
k141_7345028	2266	0	0	0	11	10	18
k141_7345028	2267	0	0	0	11	10	18
k141_7345028	2268	0	0	0	11	10	17
k141_7345028	2269	0	0	0	11	10	17
k141_7345028	2270	0	0	0	11	10	17
k141_7345028	2271	0	0	0	11	10	17
k141_7345028	2272	0	0	0	10	10	17
k141_7345028	2273	0	0	0	10	10	16
k141_7345028	2274	0	0	0	10	10	16
k141_7345028	2275	0	0	0	10	10	16
k141_7345028	2276	0	0	0	10	10	16
k141_7345028	2277	0	0	0	10	10	16
k141_7345028	2278	0	0	0	10	10	16
k141_7345028	2279	0	0	0	11	10	16
k141_7345028	2280	0	0	0	11	10	16
k141_7345028	2281	0	0	0	11	9	16
k141_7345028	2282	0	0	0	11	9	16
k141_7345028	2283	2	5	0	13	9	16
k141_7345028	2284	2	6	0	13	9	18
k141_7345028	2285	2	6	0	13	9	18
k141_7345028	2286	2	6	0	13	9	18
k141_7345028	2287	2	6	0	13	9	18
k141_7345028	2288	2	6	0	13	9	18
k141_7345028	2289	2	6	0	13	9	18
k141_7345028	2290	2	6	0	13	9	18
k141_7345028	2291	2	6	0	13	9	18
k141_7345028	2292	2	6	0	13	10	18
k141_7345028	2293	2	6	0	13	10	18
k141_7345028	2294	2	6	0	13	10	18
k141_7345028	2295	2	6	0	13	10	18
k141_7345028	2296	2	6	0	13	11	18
k141_7345028	2297	2	6	0	13	11	18
k141_7345028	2298	2	6	0	13	11	18
k141_7345028	2299	2	6	0	13	9	18
k141_7345028	2300	2	6	0	13	9	18
k141_7345028	2301	2	6	0	13	9	18
k141_7345028	2302	2	6	0	11	9	18
k141_7345028	2303	2	6	0	11	9	16
k141_7345028	2304	0	0	0	11	9	16
k141_7345028	2305	0	0	0	11	9	16
k141_7345028	2306	0	0	0	11	9	16
k141_7345028	2307	0	0	0	11	9	16
k141_7345028	2308	0	0	0	11	9	16
k141_7345028	2309	0	0	0	11	9	16
k141_7345028	2310	0	0	0	11	11	16
k141_7345028	2311	0	0	0	11	11	16
k141_7345028	2312	0	0	0	11	11	16
k141_7345028	2313	0	0	0	12	11	16
k141_7345028	2314	0	0	0	12	11	16
k141_7345028	2315	0	0	0	12	11	16
k141_7345028	2316	0	0	0	12	12	16
k141_7345028	2317	0	0	0	12	12	16
k141_7345028	2318	0	0	0	13	12	14
k141_7345028	2319	0	0	0	13	12	14
k141_7345028	2320	0	0	0	13	12	13
k141_7345028	2321	0	0	0	16	12	13
k141_7345028	2322	0	0	0	16	12	13
k141_7345028	2323	0	0	0	16	13	14
k141_7345028	2324	0	0	0	15	13	14
k141_7345028	2325	0	0	0	15	13	14
k141_7345028	2326	0	0	0	15	13	14
k141_7345028	2327	0	0	0	15	13	14
k141_7345028	2328	0	0	0	15	13	14
k141_7345028	2329	0	0	0	15	12	12
k141_7345028	2330	0	0	0	14	12	11
k141_7345028	2331	0	0	0	14	13	11
k141_7345028	2332	0	0	0	14	13	11
k141_7345028	2333	0	0	0	14	13	10
k141_7345028	2334	0	0	0	14	13	10
k141_7345028	2335	0	0	0	14	12	10
k141_7345028	2336	0	0	0	14	12	10
k141_7345028	2337	0	0	0	15	14	11
k141_7345028	2338	0	0	0	15	14	11
k141_7345028	2339	0	0	0	16	15	11
k141_7345028	2340	0	0	0	16	15	11
k141_7345028	2341	0	0	0	16	15	11
k141_7345028	2342	0	0	0	16	15	11
k141_7345028	2343	0	0	0	16	15	11
k141_7345028	2344	0	0	0	16	15	10
k141_7345028	2345	0	0	0	16	15	10
k141_7345028	2346	0	0	0	16	15	10
k141_7345028	2347	0	0	0	16	15	11
k141_7345028	2348	0	0	0	16	15	11
k141_7345028	2349	0	0	0	16	15	11
k141_7345028	2350	0	0	0	16	15	11
k141_7345028	2351	0	0	0	16	15	11
k141_7345028	2352	0	0	0	16	15	11
k141_7345028	2353	0	0	0	16	15	11
k141_7345028	2354	0	0	0	16	15	11
k141_7345028	2355	0	0	0	16	15	11
k141_7345028	2356	0	0	0	16	15	11
k141_7345028	2357	0	0	0	16	15	11
k141_7345028	2358	0	0	0	16	15	11
k141_7345028	2359	0	0	0	16	15	11
k141_7345028	2360	0	0	0	16	14	11
k141_7345028	2361	0	0	0	16	14	11
k141_7345028	2362	0	0	0	17	15	12
k141_7345028	2363	0	0	0	17	15	12
k141_7345028	2364	0	0	0	17	15	12
k141_7345028	2365	0	0	0	17	15	12
k141_7345028	2366	0	0	0	17	15	11
k141_7345028	2367	0	0	0	17	15	11
k141_7345028	2368	0	0	0	15	15	10
k141_7345028	2369	0	0	0	15	15	10
k141_7345028	2370	0	0	0	15	15	11
k141_7345028	2371	0	0	0	15	15	11
k141_7345028	2372	0	0	0	15	15	11
k141_7345028	2373	0	0	0	15	15	11
k141_7345028	2374	0	0	0	15	15	11
k141_7345028	2375	0	0	0	15	16	11
k141_7345028	2376	0	0	0	15	17	11
k141_7345028	2377	0	0	0	15	17	11
k141_7345028	2378	0	0	0	15	17	11
k141_7345028	2379	0	0	0	15	17	10
k141_7345028	2380	0	0	0	15	17	10
k141_7345028	2381	0	0	0	15	16	10
k141_7345028	2382	0	0	0	15	16	10
k141_7345028	2383	0	0	0	15	16	10
k141_7345028	2384	0	0	0	16	15	10
k141_7345028	2385	0	0	0	16	15	10
k141_7345028	2386	0	0	0	17	15	10
k141_7345028	2387	0	0	0	17	15	10
k141_7345028	2388	0	0	0	17	15	10
k141_7345028	2389	0	0	0	17	15	10
k141_7345028	2390	0	0	0	17	15	10
k141_7345028	2391	0	0	0	17	16	10
k141_7345028	2392	0	0	0	17	16	10
k141_7345028	2393	0	0	0	17	16	10
k141_7345028	2394	0	0	0	17	16	10
k141_7345028	2395	0	0	0	17	16	10
k141_7345028	2396	0	0	0	17	16	10
k141_7345028	2397	0	0	0	16	14	9
k141_7345028	2398	0	0	0	17	14	9
k141_7345028	2399	0	0	0	17	16	8
k141_7345028	2400	0	0	0	17	17	8
k141_7345028	2401	0	0	0	17	17	8
k141_7345028	2402	0	0	0	17	17	8
k141_7345028	2403	0	0	0	17	17	8
k141_7345028	2404	0	0	0	17	17	10
k141_7345028	2405	0	0	0	17	16	10
k141_7345028	2406	0	0	0	17	15	8
k141_7345028	2407	0	0	0	17	15	8
k141_7345028	2408	0	0	0	15	15	8
k141_7345028	2409	0	0	0	15	15	8
k141_7345028	2410	0	0	0	15	15	8
k141_7345028	2411	0	0	0	15	15	7
k141_7345028	2412	0	0	0	15	15	7
k141_7345028	2413	0	0	0	15	15	8
k141_7345028	2414	0	2	0	15	15	8
k141_7345028	2415	0	2	0	16	15	8
k141_7345028	2416	0	2	0	16	15	8
k141_7345028	2417	0	2	0	16	15	8
k141_7345028	2418	0	2	0	16	15	8
k141_7345028	2419	0	2	0	16	15	8
k141_7345028	2420	0	2	0	16	15	8
k141_7345028	2421	0	2	0	15	15	8
k141_7345028	2422	0	2	0	15	15	8
k141_7345028	2423	0	2	0	15	15	8
k141_7345028	2424	0	2	0	15	15	8
k141_7345028	2425	0	2	0	15	15	8
k141_7345028	2426	0	2	0	15	15	8
k141_7345028	2427	0	2	0	15	15	8
k141_7345028	2428	0	2	0	15	15	8
k141_7345028	2429	0	2	0	15	15	8
k141_7345028	2430	0	2	0	15	15	8
k141_7345028	2431	0	2	0	15	15	8
k141_7345028	2432	0	2	0	15	15	8
k141_7345028	2433	0	0	0	15	15	8
k141_7345028	2434	0	0	0	15	14	8
k141_7345028	2435	0	0	0	15	15	8
k141_7345028	2436	0	0	0	15	15	8
k141_7345028	2437	0	0	0	15	15	8
k141_7345028	2438	0	0	0	14	14	8
k141_7345028	2439	0	0	0	14	14	8
k141_7345028	2440	0	0	0	14	14	8
k141_7345028	2441	0	0	0	14	14	8
k141_7345028	2442	0	0	0	14	14	8
k141_7345028	2443	0	0	0	14	14	8
k141_7345028	2444	0	0	0	15	15	8
k141_7345028	2445	0	0	0	16	16	8
k141_7345028	2446	0	0	0	17	18	8
k141_7345028	2447	0	0	0	17	18	8
k141_7345028	2448	0	0	0	17	18	8
k141_7345028	2449	0	0	0	17	18	8
k141_7345028	2450	0	0	0	17	18	8
k141_7345028	2451	0	0	0	19	18	9
k141_7345028	2452	0	0	0	19	16	9
k141_7345028	2453	0	0	0	19	16	9
k141_7345028	2454	0	0	0	20	16	9
k141_7345028	2455	0	0	0	20	16	9
k141_7345028	2456	0	0	0	20	16	9
k141_7345028	2457	0	0	0	20	16	9
k141_7345028	2458	0	0	0	20	15	9
k141_7345028	2459	0	0	0	20	17	9
k141_7345028	2460	0	0	0	18	17	9
k141_7345028	2461	0	0	0	18	17	9
k141_7345028	2462	0	0	0	18	17	9
k141_7345028	2463	0	0	0	16	17	9
k141_7345028	2464	0	0	0	16	17	9
k141_7345028	2465	0	0	0	16	16	8
k141_7345028	2466	0	0	0	16	16	8
k141_7345028	2467	0	0	0	16	16	8
k141_7345028	2468	0	0	0	16	16	8
k141_7345028	2469	0	0	0	16	16	8
k141_7345028	2470	0	0	0	16	16	8
k141_7345028	2471	0	0	0	16	16	8
k141_7345028	2472	0	0	0	17	16	8
k141_7345028	2473	0	0	0	17	16	8
k141_7345028	2474	0	0	0	17	16	9
k141_7345028	2475	0	0	0	17	16	9
k141_7345028	2476	0	0	0	17	18	10
k141_7345028	2477	0	0	0	17	18	10
k141_7345028	2478	0	0	0	17	18	11
k141_7345028	2479	0	0	0	16	16	10
k141_7345028	2480	0	0	0	16	16	10
k141_7345028	2481	0	0	0	15	16	11
k141_7345028	2482	0	0	0	15	16	11
k141_7345028	2483	0	0	0	15	16	11
k141_7345028	2484	0	0	0	15	16	11
k141_7345028	2485	0	0	0	15	16	15
k141_7345028	2486	0	0	0	15	16	15
k141_7345028	2487	0	0	0	15	18	15
k141_7345028	2488	0	0	0	15	18	15
k141_7345028	2489	0	0	0	15	18	14
k141_7345028	2490	0	0	0	16	18	14
k141_7345028	2491	0	0	0	16	18	14
k141_7345028	2492	0	0	0	16	18	14
k141_7345028	2493	0	0	0	16	18	14
k141_7345028	2494	0	0	0	16	18	14
k141_7345028	2495	0	0	0	17	18	14
k141_7345028	2496	0	0	0	17	18	14
k141_7345028	2497	0	2	0	17	19	14
k141_7345028	2498	0	4	0	17	19	14
k141_7345028	2499	0	4	0	17	19	14
k141_7345028	2500	0	4	0	17	19	14
k141_7345028	2501	0	4	0	17	19	14
k141_7345028	2502	0	4	0	17	19	14
k141_7345028	2503	0	4	0	17	19	14
k141_7345028	2504	0	4	0	15	18	13
k141_7345028	2505	0	4	0	15	18	13
k141_7345028	2506	0	4	0	15	17	13
k141_7345028	2507	0	4	0	15	17	13
k141_7345028	2508	0	4	0	15	17	16
k141_7345028	2509	0	4	0	15	17	16
k141_7345028	2510	0	4	0	15	17	16
k141_7345028	2511	0	4	0	15	17	16
k141_7345028	2512	0	4	0	15	17	15
k141_7345028	2513	0	4	0	15	17	15
k141_7345028	2514	0	4	0	15	16	15
k141_7345028	2515	0	4	0	15	16	15
k141_7345028	2516	0	4	0	15	16	15
k141_7345028	2517	0	3	0	15	15	15
k141_7345028	2518	0	2	0	15	14	15
k141_7345028	2519	0	0	0	15	14	15
k141_7345028	2520	0	0	0	15	14	16
k141_7345028	2521	0	0	0	15	14	16
k141_7345028	2522	0	0	0	15	14	16
k141_7345028	2523	0	0	0	15	14	17
k141_7345028	2524	0	0	0	15	14	17
k141_7345028	2525	0	0	0	15	15	17
k141_7345028	2526	0	0	0	14	15	18
k141_7345028	2527	0	0	0	14	15	18
k141_7345028	2528	0	0	0	13	16	18
k141_7345028	2529	0	0	0	13	16	18
k141_7345028	2530	0	0	0	13	16	18
k141_7345028	2531	0	0	0	13	17	19
k141_7345028	2532	0	0	0	13	17	19
k141_7345028	2533	0	0	0	14	18	20
k141_7345028	2534	0	0	0	14	19	20
k141_7345028	2535	0	0	0	15	19	20
k141_7345028	2536	0	0	0	15	19	20
k141_7345028	2537	0	0	0	15	19	20
k141_7345028	2538	0	0	0	15	19	20
k141_7345028	2539	0	0	0	15	20	21
k141_7345028	2540	0	0	0	14	20	21
k141_7345028	2541	0	0	0	14	19	21
k141_7345028	2542	0	0	0	14	19	22
k141_7345028	2543	0	0	0	14	19	22
k141_7345028	2544	0	0	0	14	19	22
k141_7345028	2545	0	0	0	14	19	23
k141_7345028	2546	0	0	0	14	19	21
k141_7345028	2547	0	0	0	14	19	21
k141_7345028	2548	0	0	0	15	19	21
k141_7345028	2549	0	0	0	15	19	21
k141_7345028	2550	0	0	0	15	19	21
k141_7345028	2551	0	0	0	15	19	21
k141_7345028	2552	0	0	0	15	19	21
k141_7345028	2553	0	0	0	15	19	21
k141_7345028	2554	0	0	0	15	19	21
k141_7345028	2555	0	0	0	16	19	20
k141_7345028	2556	0	0	0	16	19	20
k141_7345028	2557	0	0	0	15	19	20
k141_7345028	2558	0	0	0	15	19	20
k141_7345028	2559	0	0	0	15	19	20
k141_7345028	2560	0	0	0	15	19	20
k141_7345028	2561	0	0	0	15	19	20
k141_7345028	2562	0	0	0	15	19	20
k141_7345028	2563	0	0	0	15	19	20
k141_7345028	2564	0	0	0	15	19	20
k141_7345028	2565	0	0	0	15	19	20
k141_7345028	2566	0	0	0	15	19	20
k141_7345028	2567	0	0	0	15	19	20
k141_7345028	2568	0	0	0	15	19	20
k141_7345028	2569	0	0	0	15	19	20
k141_7345028	2570	0	0	0	15	20	21
k141_7345028	2571	0	0	0	15	20	21
k141_7345028	2572	0	0	0	15	20	21
k141_7345028	2573	0	0	0	15	20	21
k141_7345028	2574	0	0	0	15	20	21
k141_7345028	2575	0	0	0	15	21	22
k141_7345028	2576	0	0	0	15	22	22
k141_7345028	2577	0	0	0	15	21	22
k141_7345028	2578	0	0	0	15	21	23
k141_7345028	2579	0	0	0	15	21	23
k141_7345028	2580	0	0	0	15	21	23
k141_7345028	2581	0	0	0	15	21	23
k141_7345028	2582	0	0	0	15	21	23
k141_7345028	2583	0	0	0	15	21	23
k141_7345028	2584	0	0	0	15	21	23
